asset_id,ward,suggested_name,osm_name,osm_name_ja,distance_m
RA-NKMR-10805,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,59.2
RA-NKMR-10806,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,55.2
RA-NKMR-10807,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,57.4
RA-NKMR-10809,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,40.7
RA-NKMR-10810,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,49.3
RA-NKMR-10812,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,44.6
RA-NKMR-10813,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,46.8
RA-NKMR-10817,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,47.4
RA-NKMR-10818,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,37.0
RA-NKMR-1082,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,33.5
RA-NKMR-1083,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,34.6
RA-NKMR-10877,Nakamura-ku,太閤通,太閤通,太閤通,40.6
RA-NKMR-10878,Nakamura-ku,太閤通,太閤通,太閤通,34.5
RA-NKMR-10898,Nakamura-ku,環状線,環状線,環状線,46.4
RA-NKMR-10910,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,58.1
RA-NKMR-10916,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,57.9
RA-NKMR-10925,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,58.3
RA-NKMR-10932,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,47.0
RA-NKMR-10943,Nakamura-ku,佐屋街道,佐屋街道,,48.9
RA-NKMR-10944,Nakamura-ku,佐屋街道,佐屋街道,,49.8
RA-NKMR-10955,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,39.0
RA-NKMR-10957,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,58.9
RA-NKMR-10962,Nakamura-ku,佐屋街道,佐屋街道,,36.1
RA-NKMR-10969,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,58.3
RA-NKMR-10986,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,46.7
RA-NKMR-10987,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,58.1
RA-NKMR-10988,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,58.4
RA-NKMR-10991,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,58.3
RA-NKMR-10995,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,41.4
RA-NKMR-10996,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,41.1
RA-NKMR-10997,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,47.8
RA-NKMR-10998,Nakamura-ku,佐屋街道,佐屋街道,,35.5
RA-NKMR-11004,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,58.8
RA-NKMR-11007,Nakamura-ku,佐屋街道,佐屋街道,,47.6
RA-NKMR-11008,Nakamura-ku,佐屋街道,佐屋街道,,59.7
RA-NKMR-11022,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,39.0
RA-NKMR-11023,Nakamura-ku,佐屋街道,佐屋街道,,56.7
RA-NKMR-11024,Nakamura-ku,佐屋街道,佐屋街道,,57.1
RA-NKMR-11085,Nakamura-ku,太閤通,太閤通,太閤通,35.8
RA-NKMR-11086,Nakamura-ku,太閤通,太閤通,太閤通,51.5
RA-NKMR-11088,Nakamura-ku,駅西第56号線,駅西第56号線,,34.9
RA-NKMR-11089,Nakamura-ku,太閤通,太閤通,太閤通,53.5
RA-NKMR-11090,Nakamura-ku,太閤通,太閤通,太閤通,46.5
RA-NKMR-11092,Nakamura-ku,駅西第56号線,駅西第56号線,,35.6
RA-NKMR-11097,Nakamura-ku,駅西第56号線,駅西第56号線,,47.8
RA-NKMR-11133,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,53.6
RA-NKMR-11190,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,41.2
RA-NKMR-11193,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,48.6
RA-NKMR-11194,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,41.2
RA-NKMR-11195,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,50.0
RA-NKMR-11196,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,59.2
RA-NKMR-11200,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,47.0
RA-NKMR-11201,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,47.0
RA-NKMR-1121,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,57.8
RA-NKMR-1122,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,33.1
RA-NKMR-11225,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,40.6
RA-NKMR-11229,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,46.3
RA-NKMR-11231,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,39.9
RA-NKMR-11258,Nakamura-ku,津島七宝名古屋線,津島七宝名古屋線,津島七宝名古屋線,41.9
RA-NKMR-1128,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,56.6
RA-NKMR-11312,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,55.3
RA-NKMR-11337,Nakamura-ku,環状線,環状線,環状線,54.9
RA-NKMR-1137,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,60.0
RA-NKMR-11373,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,40.6
RA-NKMR-11390,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,54.9
RA-NKMR-1141,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,33.1
RA-NKMR-1142,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,44.7
RA-NKMR-1143,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,48.6
RA-NKMR-1144,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,57.8
RA-NKMR-1151,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,60.0
RA-NKMR-11530,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,49.8
RA-NKMR-11548,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,56.4
RA-NKMR-11550,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,49.0
RA-NKMR-11558,Nakamura-ku,太閤通,太閤通,太閤通,44.3
RA-NKMR-11570,Nakamura-ku,太閤通,太閤通,太閤通,44.3
RA-NKMR-11572,Nakamura-ku,太閤通,太閤通,太閤通,53.5
RA-NKMR-11578,Nakamura-ku,太閤通,太閤通,太閤通,43.8
RA-NKMR-11585,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,33.8
RA-NKMR-11597,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,59.5
RA-NKMR-11599,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,59.5
RA-NKMR-11607,Nakamura-ku,太閤通,太閤通,太閤通,56.2
RA-NKMR-11609,Nakamura-ku,太閤通,太閤通,太閤通,44.2
RA-NKMR-11628,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,37.9
RA-NKMR-11629,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,42.4
RA-NKMR-11632,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,49.1
RA-NKMR-11635,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,52.7
RA-NKMR-11657,Nakamura-ku,太閤通,太閤通,太閤通,43.0
RA-NKMR-11660,Nakamura-ku,太閤通,太閤通,太閤通,34.5
RA-NKMR-11666,Nakamura-ku,太閤通,太閤通,太閤通,39.9
RA-NKMR-11680,Nakamura-ku,太閤通,太閤通,太閤通,43.3
RA-NKMR-11682,Nakamura-ku,太閤通,太閤通,太閤通,36.9
RA-NKMR-11703,Nakamura-ku,太閤通,太閤通,太閤通,35.7
RA-NKMR-11704,Nakamura-ku,太閤通,太閤通,太閤通,44.8
RA-NKMR-11705,Nakamura-ku,太閤通,太閤通,太閤通,35.2
RA-NKMR-11706,Nakamura-ku,太閤通,太閤通,太閤通,55.8
RA-NKMR-11710,Nakamura-ku,太閤通,太閤通,太閤通,55.7
RA-NKMR-11817,Nakamura-ku,太閤通,太閤通,太閤通,50.3
RA-NKMR-11824,Nakamura-ku,太閤通,太閤通,太閤通,38.2
RA-NKMR-11830,Nakamura-ku,太閤通,太閤通,太閤通,50.3
RA-NKMR-11833,Nakamura-ku,太閤通,太閤通,太閤通,50.3
RA-NKMR-11836,Nakamura-ku,太閤通,太閤通,太閤通,50.4
RA-NKMR-11837,Nakamura-ku,太閤通,太閤通,太閤通,50.6
RA-NKMR-11838,Nakamura-ku,太閤通,太閤通,太閤通,50.5
RA-NKMR-11839,Nakamura-ku,太閤通,太閤通,太閤通,50.6
RA-NKMR-11844,Nakamura-ku,太閤通,太閤通,太閤通,50.9
RA-NKMR-11845,Nakamura-ku,太閤通,太閤通,太閤通,50.7
RA-NKMR-11870,Nakamura-ku,太閤通,太閤通,太閤通,50.8
RA-NKMR-11871,Nakamura-ku,太閤通,太閤通,太閤通,50.4
RA-NKMR-11886,Nakamura-ku,太閤通,太閤通,太閤通,47.5
RA-NKMR-11887,Nakamura-ku,太閤通,太閤通,太閤通,37.3
RA-NKMR-11888,Nakamura-ku,太閤通,太閤通,太閤通,37.6
RA-NKMR-11920,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,39.2
RA-NKMR-11926,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,58.8
RA-NKMR-11938,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,37.9
RA-NKMR-11946,Nakamura-ku,太閤通,太閤通,太閤通,37.2
RA-NKMR-11952,Nakamura-ku,太閤通,太閤通,太閤通,37.9
RA-NKMR-11967,Nakamura-ku,太閤通,太閤通,太閤通,57.2
RA-NKMR-11973,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,46.9
RA-NKMR-11979,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,50.6
RA-NKMR-12013,Nakamura-ku,中村郡道,中村郡道,,36.9
RA-NKMR-12017,Nakamura-ku,駅西第56号線,駅西第56号線,,41.9
RA-NKMR-12018,Nakamura-ku,中村郡道,中村郡道,,40.0
RA-NKMR-12024,Nakamura-ku,駅西第56号線,駅西第56号線,,46.7
RA-NKMR-12025,Nakamura-ku,中村郡道,中村郡道,,49.7
RA-NKMR-12026,Nakamura-ku,中村郡道,中村郡道,,37.1
RA-NKMR-12028,Nakamura-ku,駅西第56号線,駅西第56号線,,56.0
RA-NKMR-12029,Nakamura-ku,駅西第60号線,駅西第60号線,,52.3
RA-NKMR-12030,Nakamura-ku,中村郡道,中村郡道,,47.1
RA-NKMR-12034,Nakamura-ku,則武東西第10号,則武東西第10号,,35.2
RA-NKMR-12035,Nakamura-ku,則武東西第10号,則武東西第10号,,34.7
RA-NKMR-12040,Nakamura-ku,則武東西第10号,則武東西第10号,,44.1
RA-NKMR-12051,Nakamura-ku,中村郡道,中村郡道,,52.0
RA-NKMR-12053,Nakamura-ku,中村郡道,中村郡道,,45.1
RA-NKMR-12054,Nakamura-ku,中村郡道,中村郡道,,44.9
RA-NKMR-12056,Nakamura-ku,駅西第56号線,駅西第56号線,,48.4
RA-NKMR-12057,Nakamura-ku,駅西第56号線,駅西第56号線,,47.1
RA-NKMR-12060,Nakamura-ku,環状線,環状線,環状線,44.7
RA-NKMR-12070,Nakamura-ku,中村郡道,中村郡道,,40.2
RA-NKMR-12077,Nakamura-ku,外堀通り,外堀通り,外堀通り,49.0
RA-NKMR-12092,Nakamura-ku,環状線,環状線,環状線,52.4
RA-NKMR-12094,Nakamura-ku,環状線,環状線,環状線,39.5
RA-NKMR-12095,Nakamura-ku,環状線,環状線,環状線,39.6
RA-NKMR-12098,Nakamura-ku,環状線,環状線,環状線,51.4
RA-NKMR-12099,Nakamura-ku,千原井深町第１号線,千原井深町第１号線,,55.0
RA-NKMR-12102,Nakamura-ku,環状線,環状線,環状線,55.4
RA-NKMR-12105,Nakamura-ku,外堀通り,外堀通り,外堀通り,41.9
RA-NKMR-12106,Nakamura-ku,環状線,環状線,環状線,43.2
RA-NKMR-12108,Nakamura-ku,外堀通り,外堀通り,外堀通り,40.0
RA-NKMR-12109,Nakamura-ku,外堀通り,外堀通り,外堀通り,34.1
RA-NKMR-12112,Nakamura-ku,外堀通り,外堀通り,外堀通り,53.7
RA-NKMR-12113,Nakamura-ku,外堀通り,外堀通り,外堀通り,33.7
RA-NKMR-12115,Nakamura-ku,外堀通り,外堀通り,外堀通り,59.8
RA-NKMR-12116,Nakamura-ku,外堀通り,外堀通り,外堀通り,59.6
RA-NKMR-12117,Nakamura-ku,外堀通り,外堀通り,外堀通り,41.6
RA-NKMR-12118,Nakamura-ku,千原井深町第１号線,千原井深町第１号線,,41.5
RA-NKMR-12119,Nakamura-ku,千原井深町第１号線,千原井深町第１号線,,34.8
RA-NKMR-12122,Nakamura-ku,千原井深町第１号線,千原井深町第１号線,,44.9
RA-NKMR-12131,Nakamura-ku,千原井深町第１号線,千原井深町第１号線,,35.9
RA-NKMR-12134,Nakamura-ku,環状線,環状線,環状線,57.0
RA-NKMR-12139,Nakamura-ku,外堀通り,外堀通り,外堀通り,40.2
RA-NKMR-12145,Nakamura-ku,環状線,環状線,環状線,55.5
RA-NKMR-12157,Nakamura-ku,外堀通り,外堀通り,外堀通り,53.7
RA-NKMR-12158,Nakamura-ku,外堀通り,外堀通り,外堀通り,37.9
RA-NKMR-12162,Nakamura-ku,外堀通り,外堀通り,外堀通り,34.7
RA-NKMR-12163,Nakamura-ku,外堀通り,外堀通り,外堀通り,42.9
RA-NKMR-12169,Nakamura-ku,太閤通,太閤通,太閤通,59.9
RA-NKMR-12170,Nakamura-ku,太閤通,太閤通,太閤通,40.5
RA-NKMR-12173,Nakamura-ku,太閤通,太閤通,太閤通,34.5
RA-NKMR-12175,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,41.3
RA-NKMR-12176,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,46.0
RA-NKMR-12177,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,36.6
RA-NKMR-12182,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,34.4
RA-NKMR-12187,Nakamura-ku,太閤通,太閤通,太閤通,45.8
RA-NKMR-12188,Nakamura-ku,太閤通,太閤通,太閤通,45.5
RA-NKMR-12193,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,33.7
RA-NKMR-12199,Nakamura-ku,太閤通,太閤通,太閤通,58.2
RA-NKMR-12200,Nakamura-ku,太閤通,太閤通,太閤通,44.7
RA-NKMR-12201,Nakamura-ku,太閤通,太閤通,太閤通,57.8
RA-NKMR-12202,Nakamura-ku,太閤通,太閤通,太閤通,37.1
RA-NKMR-12218,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,56.9
RA-NKMR-12231,Nakamura-ku,環状線,環状線,環状線,39.0
RA-NKMR-12256,Nakamura-ku,太閤通,太閤通,太閤通,56.6
RA-NKMR-12257,Nakamura-ku,太閤通,太閤通,太閤通,56.8
RA-NKMR-1226,Nakamura-ku,東前田自転車歩行者道第２号線,東前田自転車歩行者道第２号線,,56.7
RA-NKMR-12273,Nakamura-ku,則武東西第10号,則武東西第10号,,57.7
RA-NKMR-12292,Nakamura-ku,則武東西第10号,則武東西第10号,,59.6
RA-NKMR-12293,Nakamura-ku,外堀通り,外堀通り,外堀通り,38.5
RA-NKMR-12294,Nakamura-ku,外堀通り,外堀通り,外堀通り,38.7
RA-NKMR-12296,Nakamura-ku,外堀通り,外堀通り,外堀通り,38.3
RA-NKMR-12300,Nakamura-ku,環状線,環状線,環状線,56.9
RA-NKMR-12301,Nakamura-ku,環状線,環状線,環状線,56.8
RA-NKMR-12302,Nakamura-ku,環状線,環状線,環状線,43.3
RA-NKMR-12303,Nakamura-ku,環状線,環状線,環状線,56.8
RA-NKMR-12304,Nakamura-ku,環状線,環状線,環状線,42.3
RA-NKMR-12325,Nakamura-ku,太閤通,太閤通,太閤通,43.1
RA-NKMR-12327,Nakamura-ku,太閤通,太閤通,太閤通,40.2
RA-NKMR-12330,Nakamura-ku,太閤通,太閤通,太閤通,37.1
RA-NKMR-12331,Nakamura-ku,太閤通,太閤通,太閤通,35.2
RA-NKMR-12337,Nakamura-ku,太閤通,太閤通,太閤通,59.3
RA-NKMR-12339,Nakamura-ku,太閤通,太閤通,太閤通,39.3
RA-NKMR-12340,Nakamura-ku,太閤通,太閤通,太閤通,37.2
RA-NKMR-1236,Nakamura-ku,東前田自転車歩行者道第１号線,東前田自転車歩行者道第１号線,,55.0
RA-NKMR-12361,Nakamura-ku,則武東西第10号,則武東西第10号,,51.8
RA-NKMR-12362,Nakamura-ku,則武東西第10号,則武東西第10号,,41.2
RA-NKMR-12379,Nakamura-ku,第二鳥居通歩道橋,第二鳥居通歩道橋,第二鳥居通歩道橋,33.8
RA-NKMR-12383,Nakamura-ku,則武東西第10号,則武東西第10号,,33.7
RA-NKMR-12388,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,47.0
RA-NKMR-12395,Nakamura-ku,外堀通り,外堀通り,外堀通り,40.5
RA-NKMR-12398,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,54.2
RA-NKMR-12401,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,53.9
RA-NKMR-12403,Nakamura-ku,外堀通り,外堀通り,外堀通り,40.8
RA-NKMR-12404,Nakamura-ku,外堀通り,外堀通り,外堀通り,40.9
RA-NKMR-12409,Nakamura-ku,則武東西第10号,則武東西第10号,,43.7
RA-NKMR-12411,Nakamura-ku,外堀通り,外堀通り,外堀通り,41.1
RA-NKMR-12415,Nakamura-ku,外堀通り,外堀通り,外堀通り,35.7
RA-NKMR-12422,Nakamura-ku,外堀通り,外堀通り,外堀通り,40.2
RA-NKMR-12426,Nakamura-ku,外堀通り,外堀通り,外堀通り,52.0
RA-NKMR-12427,Nakamura-ku,外堀通り,外堀通り,外堀通り,56.9
RA-NKMR-12430,Nakamura-ku,豊國参道,豊國参道,,50.2
RA-NKMR-12433,Nakamura-ku,太閤通,太閤通,太閤通,37.0
RA-NKMR-12437,Nakamura-ku,太閤通,太閤通,太閤通,34.9
RA-NKMR-12439,Nakamura-ku,太閤通,太閤通,太閤通,51.1
RA-NKMR-12476,Nakamura-ku,豊國参道,豊國参道,,50.0
RA-NKMR-12503,Nakamura-ku,豊國参道,豊國参道,,35.4
RA-NKMR-12506,Nakamura-ku,豊國参道,豊國参道,,33.2
RA-NKMR-1251,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,35.5
RA-NKMR-12527,Nakamura-ku,外堀通り,外堀通り,外堀通り,37.7
RA-NKMR-12535,Nakamura-ku,外堀通り,外堀通り,外堀通り,47.8
RA-NKMR-12544,Nakamura-ku,太閤通,太閤通,太閤通,50.7
RA-NKMR-12545,Nakamura-ku,太閤通,太閤通,太閤通,50.5
RA-NKMR-12562,Nakamura-ku,太閤通,太閤通,太閤通,51.0
RA-NKMR-12574,Nakamura-ku,太閤通,太閤通,太閤通,50.4
RA-NKMR-12582,Nakamura-ku,太閤通,太閤通,太閤通,37.5
RA-NKMR-12583,Nakamura-ku,太閤通,太閤通,太閤通,37.6
RA-NKMR-12584,Nakamura-ku,太閤通,太閤通,太閤通,51.0
RA-NKMR-12585,Nakamura-ku,太閤通,太閤通,太閤通,34.7
RA-NKMR-12586,Nakamura-ku,太閤通,太閤通,太閤通,51.1
RA-NKMR-12590,Nakamura-ku,太閤通,太閤通,太閤通,51.0
RA-NKMR-12628,Nakamura-ku,太閤通,太閤通,太閤通,51.4
RA-NKMR-12632,Nakamura-ku,太閤通,太閤通,太閤通,36.1
RA-NKMR-12647,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,38.9
RA-NKMR-12653,Nakamura-ku,太閤通,太閤通,太閤通,57.5
RA-NKMR-12660,Nakamura-ku,太閤通,太閤通,太閤通,35.6
RA-NKMR-12662,Nakamura-ku,名古屋競輪場無料送迎バス用停車場,,,54.7
RA-NKMR-12668,Nakamura-ku,外堀通り,外堀通り,外堀通り,41.2
RA-NKMR-12703,Nakamura-ku,外堀通り,外堀通り,外堀通り,51.6
RA-NKMR-12715,Nakamura-ku,外堀通り,外堀通り,外堀通り,34.8
RA-NKMR-12752,Nakamura-ku,東前田自転車歩行者道第１号線,東前田自転車歩行者道第１号線,,36.2
RA-NKMR-12754,Nakamura-ku,東前田自転車歩行者道第２号線,東前田自転車歩行者道第２号線,,47.5
RA-NKMR-12763,Nakamura-ku,東前田自転車歩行者道第３号線,東前田自転車歩行者道第３号線,,59.6
RA-NKMR-12778,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,56.6
RA-NKMR-12779,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,33.6
RA-NKMR-12783,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,33.5
RA-NKMR-12784,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,49.2
RA-NKMR-12836,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,44.7
RA-NKMR-12914,Nakamura-ku,外堀通り,外堀通り,外堀通り,46.4
RA-NKMR-12917,Nakamura-ku,外堀通り,外堀通り,外堀通り,56.6
RA-NKMR-12919,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,36.0
RA-NKMR-12920,Nakamura-ku,鳥ヶ地名古屋線,鳥ヶ地名古屋線,鳥ヶ地名古屋線,33.8
RA-NKMR-1293,Nakamura-ku,則武東西第10号,則武東西第10号,,57.9
RA-NKMR-12933,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,56.6
RA-NKMR-1294,Nakamura-ku,則武東西第10号,則武東西第10号,,42.0
RA-NKMR-12942,Nakamura-ku,外堀通り,外堀通り,外堀通り,35.6
RA-NKMR-12943,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,51.0
RA-NKMR-12955,Nakamura-ku,外堀通り,外堀通り,外堀通り,47.1
RA-NKMR-12956,Nakamura-ku,外堀通り,外堀通り,外堀通り,52.0
RA-NKMR-12957,Nakamura-ku,外堀通り,外堀通り,外堀通り,49.2
RA-NKMR-1297,Nakamura-ku,則武東西第10号,則武東西第10号,,48.8
RA-NKMR-1298,Nakamura-ku,外堀通り,外堀通り,外堀通り,39.4
RA-NKMR-12982,Nakamura-ku,外堀通り,外堀通り,外堀通り,58.1
RA-NKMR-12983,Nakamura-ku,外堀通り,外堀通り,外堀通り,50.7
RA-NKMR-13000,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,42.7
RA-NKMR-13002,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,37.6
RA-NKMR-13009,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,42.6
RA-NKMR-13026,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,39.1
RA-NKMR-13029,Nakamura-ku,県道名古屋一宮線,県道名古屋一宮線,県道名古屋一宮線,52.3
RA-NKMR-13052,Nakamura-ku,名古屋高速5号万場線,名古屋高速5号万場線,名古屋高速5号万場線,37.2
RA-NKMR-1310,Nakamura-ku,中村郡道,中村郡道,,46.0
RA-NKMR-1314,Nakamura-ku,則武東西第10号,則武東西第10号,,43.7
